Program,Decades,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2010–2019,2018,WEEK #13,4/1/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,30,
SURVEY,2010–2019,2018,WEEK #13,4/1/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,69,
SURVEY,2010–2019,2018,WEEK #14,4/8/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #14,4/8/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,47,
SURVEY,2010–2019,2018,WEEK #14,4/8/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,53,
SURVEY,2010–2019,2018,WEEK #14,4/8/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,3,
SURVEY,2010–2019,2018,WEEK #14,4/8/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,28,
SURVEY,2010–2019,2018,WEEK #14,4/8/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,69,
SURVEY,2010–2019,2018,WEEK #14,4/8/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,1,
SURVEY,2010–2019,2018,WEEK #14,4/8/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,26,
SURVEY,2010–2019,2018,WEEK #14,4/8/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,73,
SURVEY,2010–2019,2018,WEEK #15,4/15/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #15,4/15/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,60,
SURVEY,2010–2019,2018,WEEK #15,4/15/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,40,
SURVEY,2010–2019,2018,WEEK #15,4/15/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,5,
SURVEY,2010–2019,2018,WEEK #15,4/15/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,23,
SURVEY,2010–2019,2018,WEEK #15,4/15/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,72,
SURVEY,2010–2019,2018,WEEK #15,4/15/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #15,4/15/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,25,
SURVEY,2010–2019,2018,WEEK #15,4/15/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,75,
SURVEY,2010–2019,2018,WEEK #16,4/22/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #16,4/22/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,61,
SURVEY,2010–2019,2018,WEEK #16,4/22/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,39,
SURVEY,2010–2019,2018,WEEK #16,4/22/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,5,
SURVEY,2010–2019,2018,WEEK #16,4/22/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,28,
SURVEY,2010–2019,2018,WEEK #16,4/22/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,67,
SURVEY,2010–2019,2018,WEEK #16,4/22/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #16,4/22/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,17,
SURVEY,2010–2019,2018,WEEK #16,4/22/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,83,
SURVEY,2010–2019,2018,WEEK #17,4/29/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #17,4/29/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,47,
SURVEY,2010–2019,2018,WEEK #17,4/29/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,53,
SURVEY,2010–2019,2018,WEEK #17,4/29/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,5,
SURVEY,2010–2019,2018,WEEK #17,4/29/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,26,
SURVEY,2010–2019,2018,WEEK #17,4/29/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,69,
SURVEY,2010–2019,2018,WEEK #17,4/29/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #17,4/29/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,23,
SURVEY,2010–2019,2018,WEEK #17,4/29/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,77,
SURVEY,2010–2019,2018,WEEK #18,5/6/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #18,5/6/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,46,
SURVEY,2010–2019,2018,WEEK #18,5/6/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,54,
SURVEY,2010–2019,2018,WEEK #18,5/6/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,5,
SURVEY,2010–2019,2018,WEEK #18,5/6/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,29,
SURVEY,2010–2019,2018,WEEK #18,5/6/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,66,
SURVEY,2010–2019,2018,WEEK #18,5/6/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #18,5/6/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,22,
SURVEY,2010–2019,2018,WEEK #18,5/6/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,78,
SURVEY,2010–2019,2018,WEEK #19,5/13/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #19,5/13/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,49,
SURVEY,2010–2019,2018,WEEK #19,5/13/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,51,
SURVEY,2010–2019,2018,WEEK #19,5/13/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,4,
SURVEY,2010–2019,2018,WEEK #19,5/13/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,22,
SURVEY,2010–2019,2018,WEEK #19,5/13/2018,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,74,
SURVEY,2010–2019,2018,WEEK #19,5/13/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #19,5/13/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,28,
SURVEY,2010–2019,2018,WEEK #19,5/13/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,72,
SURVEY,2010–2019,2018,WEEK #20,5/20/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #20,5/20/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,57,
SURVEY,2010–2019,2018,WEEK #20,5/20/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,43,
SURVEY,2010–2019,2018,WEEK #20,5/20/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #20,5/20/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,19,
SURVEY,2010–2019,2018,WEEK #20,5/20/2018,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,81,
SURVEY,2010–2019,2018,WEEK #21,5/27/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #21,5/27/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,55,
SURVEY,2010–2019,2018,WEEK #21,5/27/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,45,
SURVEY,2010–2019,2018,WEEK #22,6/3/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #22,6/3/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,53,
SURVEY,2010–2019,2018,WEEK #22,6/3/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,47,
SURVEY,2010–2019,2018,WEEK #23,6/10/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #23,6/10/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,58,
SURVEY,2010–2019,2018,WEEK #23,6/10/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,42,
SURVEY,2010–2019,2018,WEEK #24,6/17/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #24,6/17/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,44,
SURVEY,2010–2019,2018,WEEK #24,6/17/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,56,
SURVEY,2010–2019,2018,WEEK #25,6/24/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #25,6/24/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,24,
SURVEY,2010–2019,2018,WEEK #25,6/24/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,76,
SURVEY,2010–2019,2018,WEEK #26,7/1/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #26,7/1/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,34,
SURVEY,2010–2019,2018,WEEK #26,7/1/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,66,
SURVEY,2010–2019,2018,WEEK #27,7/8/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #27,7/8/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,45,
SURVEY,2010–2019,2018,WEEK #27,7/8/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,55,
SURVEY,2010–2019,2018,WEEK #28,7/15/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #28,7/15/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,65,
SURVEY,2010–2019,2018,WEEK #28,7/15/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,35,
SURVEY,2010–2019,2018,WEEK #29,7/22/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #29,7/22/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,45,
SURVEY,2010–2019,2018,WEEK #29,7/22/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,55,
SURVEY,2010–2019,2018,WEEK #30,7/29/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #30,7/29/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,36,
SURVEY,2010–2019,2018,WEEK #30,7/29/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,64,
SURVEY,2010–2019,2018,WEEK #31,8/5/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #31,8/5/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,28,
SURVEY,2010–2019,2018,WEEK #31,8/5/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,72,
SURVEY,2010–2019,2018,WEEK #32,8/12/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,2,
SURVEY,2010–2019,2018,WEEK #32,8/12/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,39,
SURVEY,2010–2019,2018,WEEK #32,8/12/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,59,
SURVEY,2010–2019,2018,WEEK #33,8/19/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,2,
SURVEY,2010–2019,2018,WEEK #33,8/19/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,38,
SURVEY,2010–2019,2018,WEEK #33,8/19/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,60,
SURVEY,2010–2019,2018,WEEK #34,8/26/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,2,
SURVEY,2010–2019,2018,WEEK #34,8/26/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,38,
SURVEY,2010–2019,2018,WEEK #34,8/26/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,60,
SURVEY,2010–2019,2018,WEEK #35,9/2/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #35,9/2/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,44,
SURVEY,2010–2019,2018,WEEK #35,9/2/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,56,
SURVEY,2010–2019,2018,WEEK #36,9/9/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #36,9/9/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,40,
SURVEY,2010–2019,2018,WEEK #36,9/9/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,60,
SURVEY,2010–2019,2018,WEEK #37,9/16/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #37,9/16/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,37,
SURVEY,2010–2019,2018,WEEK #37,9/16/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT NORMAL",TOTAL,NOT SPECIFIED,63,
SURVEY,2010–2019,2018,WEEK #38,9/23/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT HEAVY",TOTAL,NOT SPECIFIED,0,
SURVEY,2010–2019,2018,WEEK #38,9/23/2018,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, INCL LAMBS - LOSS, DEATH, MEASURED IN PCT LIGHT",TOTAL,NOT SPECIFIED,30,
